experiment_id,TMv,PVa,PVH,PVHap,PVHd,PVHm,ADP,PVHmm,PVHmpd,AHN,PVHp,PVHpm,PVHpv,PVi,PVp,PVpo,PVR,PVZ,RCH,LHA,LM,ARH,LPO,AVP,AVPV,SCH,LZ,MBO,ASO,SFO,SBPV,PST,PSTN,SO,NC,PVHdp,PVHf,MEPO,PVHlp,PVHmpv,MEZ,STN,MM,MPN,MPO,SUM,TM,TU,PVHpml,PVHpmm,DMHa,DMHp,DMHv,VLPO,VMH,AHNa,AHNc,AHNp,MMme,MPNc,MPNl,MPNm,VMHa,OV,VMHc,VMHdm,VMHvl,A13,ZI,FF,DMH,PD,PH,PMd,PMv,HY,PS,SUMl,SUMm,TMd,ME,VMPO,PeF,MMl,MMm,MMp,MMd
265712971,0.0011727983439384334,9.848214646688868e-05,0.0002596886932326131,,0.002568166679858323,,0.0,,,0.00014351654715944232,,,,0.0010495613007538063,0.00027862818570100964,6.661346396654413e-05,0.00020565326175595627,0.0007947893337627663,6.087250429637577e-06,0.001784377105647352,0.0031365327372503797,0.0011271022594241294,0.0009665243611571496,0.00023541819281349403,0.00014049067690695177,1.4843524541439399e-08,0.0015557926496871162,0.0036607462004737933,0.0,0.000218586967134589,0.0,0.0006974091459097213,0.0008880432898621403,0.0006749412347515036,,,,2.4432421802454197e-05,,,0.0018028231536321567,0.0016832880212337665,0.0012900238395300587,0.0,0.00019802640708384465,0.010380382402338824,0.0009394383495975493,0.00021530278089599132,,,,,,0.001591865538378435,0.0,,,,0.00123844918398196,,,,,0.00017527091643867632,,,,,0.0020941246803095922,0.00044705808990542145,0.00027755459115315595,0.0,0.0036786100581960735,0.0011547229236767906,0.00013312659308670088,0.001333051972086911,3.483180977301503e-05,,,0.0002348879699178817,0.004419457636556347,0.0,0.0012185546688330837,0.0020958719151992398,0.00026359461238120946,0.0008972179158299474,0.0011189344251867105
265945645,0.0007665348933060902,0.0,0.0,,3.517805437004033e-05,,0.0007236678008992436,,,9.268009969556807e-05,,,,0.0,1.6260925811246632e-05,4.930079699249247e-06,0.0018192927350334806,1.1833667160949575e-05,3.7521589886074587e-06,0.000986289875409891,0.00016560966281366568,2.7927259940435078e-05,0.009478584242220568,0.000341669861331314,6.333716137149728e-06,0.0,0.0013880667932985003,0.00012636133916501768,0.0,2.7631497749727134e-05,0.00011880792502338398,0.000151583618778634,0.0006682714420940147,2.7783061973905786e-05,,,,0.000511100390742997,,,0.00013812759290399992,0.0001301554541201519,1.5215944865757474e-05,0.0004652370424977153,0.002149668964948603,9.689372408125516e-05,0.0005758145403430868,0.00023085136371171465,,,,,,1.01387024291277e-06,1.2519943151338131e-05,,,,0.0,,,,,0.0,,,,,0.00016010932465777787,0.0,2.9579075894549e-05,0.0007908319252159973,0.00019051138120914238,9.508490540131157e-06,3.4338697672386164e-06,0.0012297805199749828,0.024470285080450502,,,0.0,0.0008579613636423293,0.0,2.45907161504762e-09,1.6547445379905532e-05,0.0,5.70360287916508e-11,6.11482311240642e-05
266489212,0.1674773045765933,0.5989504520298349,0.42107003477891897,,0.1529787437671362,,0.16659184890336068,,,0.4156576965581409,,,,0.5363900833708947,0.19729019167965767,0.16810591531618235,0.40893369429979537,0.608077175745828,0.5421599134068289,0.02003644919006366,0.0221106865688028,0.6107932515511865,0.020947190608683608,0.08026365963818653,0.13259895480300835,0.4789209555575959,0.4205368671985831,0.0456277697706523,0.21723536140258495,0.0011516492989052933,0.5166385593493918,0.004656935230192657,0.008277570836899024,0.08691284105029888,,,,0.1062469296369263,,,0.476384887541432,0.00013059552827146087,0.0165263254312494,0.19482391306371902,0.11779630273274018,0.04705626910744343,0.16531534246639,0.5101692679325482,,,,,,0.11600130063448566,0.6493938770433786,,,,0.03426410135286683,,,,,0.0495855830006638,,,,,0.008268473675694438,0.00024102708491545322,0.43846959119621626,0.21126673350367633,0.30431193858660277,0.11208463435928623,0.1276906414037388,0.5252122974067889,0.1091324125809469,,,0.15878802578610365,0.6687157905498422,0.17407706528620567,0.049621114803464206,0.014768577208050472,0.019779720742935367,0.0012123308190691434,0.005428456030217237
266501422,0.0035456855621003995,0.010102031238754297,0.016222876170394012,,0.010578312728095623,,0.0021759574697244382,,,0.002238523270266763,,,,0.0077166539212406736,0.005245362302495163,0.004441820062690593,0.0057206171753179,0.012017360094813417,0.00926048980541874,0.0027864106892347396,0.00042199718831703766,0.014650928913847984,0.0014268336051175019,0.0005588730135365826,0.004161296867782387,0.0010570537826595065,0.043719416100175774,0.0007637705309722676,0.00012814506878100932,2.2234012988845233e-05,0.005731737874979967,0.017173398399754843,0.006264894945647743,0.0015532862174580328,,,,0.0010615257225979264,,,0.007311120166055687,0.0012407455191330275,6.63405146433102e-05,0.037593890795445235,0.006734946323093123,0.0004696923260258917,0.00409517738485543,0.012103212706382663,,,,,,0.0014941888006764156,0.007651099640927643,,,,0.00014214898669109418,,,,,4.225155120208497e-05,,,,,0.04426020430818306,0.008911325614642135,0.00969563006298958,0.0601467434559218,0.0029731751782554536,0.0015867244375449667,0.013251502546341333,0.04468270437923959,0.0007632182863140437,,,0.005754179098552934,0.0005394138536771927,0.007394534971659661,0.0015741700749585133,2.8957183323399603e-05,5.33738504873386e-05,1.7699806263615687e-05,0.000140748830648334
266815477,0.0003846556666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.042523333333332e-08,0.0,0.0,0.0,0.0,2.9582833333333334e-05,1.7271003333333333e-07,1.7625533333333333e-05,0.0001606086,1.9191533333333334e-05,7.296786666666666e-05,0.00014279493333333335,3.5945299999999996e-05,0.00034691433333333335,8.524583333333333e-05,8.988606666666668e-08,7.663403333333334e-08,0.00017931633333333335,8.116703333333333e-05,0.0,1.36049e-07,1.97069e-06,0.0,0.0,0.00360576,0.0,0.0,0.0,1.50646e-05,0.0,0.0,3.7312400000000005e-05,9.168e-08,5.88455e-05,8.372593333333333e-09,5.1783333333333334e-06,6.330529333333332e-05,0.000250648,0.0016052156666666666,0.0,0.0,2.8425133333333333e-05,2.1884566666666666e-07,0.0,0.0004846096666666667,3.905346666666667e-05,5.446983333333333e-08,1.1522833333333335e-07,0.0,0.0,0.0,0.0,1.6910466666666668e-08,0.0,2.8999773333333333e-06,1.2519076666666666e-05,0.0,8.625240000000001e-05,0.0,4.7279399999999995e-06,0.0,1.7128933333333335e-05,0.0,6.139406666666666e-05,6.547663333333334e-09,9.940933333333333e-06,0.0001384916,0.0,7.565674666666667e-05,2.72744e-05,0.0,0.000436854,,,,,,
266816894,0.000786487759688576,7.4918717229753795e-06,1.810855372721073e-05,,5.8021025841657765e-05,,0.0,,,5.841547774645625e-05,,,,0.00011010760552054166,3.8469698023806596e-05,6.21957345400323e-05,8.74963260596984e-05,8.75850412358388e-05,1.9763343957337283e-06,0.0001625100344475774,0.00013853787925566246,0.000117223168717235,0.00017928988234919434,9.915528259514002e-05,3.460281537443144e-05,2.2720603196209835e-06,0.00015435708719025693,0.00038394070848973,0.0,4.4944322455561e-05,0.0,0.0,2.2628281067671766e-05,0.0001868975665158147,,,,1.90456852288753e-05,,,0.00017505550525342734,6.001821863075444e-06,9.156491133851018e-05,7.175690503605891e-05,0.0001533326880810003,0.00095904469885424,0.000596026689402931,0.00012092225289098645,,,,,,0.0003744861006068384,4.467333062310757e-06,,,,7.45973905305162e-05,,,,,0.00018862021699628563,,,,,0.0001983126507761954,0.0,8.659321962048752e-05,0.0,0.00021504599075295965,0.00016547505691368999,0.00014781455960012388,0.0001480579847230426,3.98063456859567e-05,,,2.0994894466290894e-05,0.000546528550054029,0.0,7.606219031762984e-05,0.0001635656334108556,3.9964737943924994e-05,5.4388640072788e-05,1.88190460990597e-05
267494468,0.0002622907852339048,0.0,0.0,,0.0,,0.0,,,0.0,,,,2.4522758216248465e-06,2.9569108823678463e-05,9.69025206827948e-07,9.537551520044243e-06,1.2120110173610724e-05,1.5915021332244133e-05,0.00018505838359287577,8.814150328201091e-05,3.152493936908443e-05,1.1943151498089699e-05,0.0,2.1292696553020734e-06,0.0,0.00019015360069761067,0.00039092579578350466,0.0,2.1377754765617233e-05,0.0,0.0,2.4173576204772566e-05,1.2330079968611602e-08,,,,0.0,,,0.00021770607062629333,4.044141460542693e-06,2.19188404503088e-05,0.0,0.0,0.0013746974706549803,0.00019703063318374995,0.00010548865241520594,,,,,,0.00022707914299247914,0.0,,,,3.155961744810477e-07,,,,,0.0,,,,,0.00034506079094872216,0.00013838208039186799,0.0,0.0,0.0006228805929790773,0.0,9.857862523931087e-08,0.00014334445593342266,0.0,,,0.0,0.0006220728820477633,0.0,4.18865350469606e-05,3.5718475994105336e-05,9.46052395862386e-06,3.948823533744889e-05,1.8719256182245984e-05
267811103,0.0029066614889286303,0.0,0.0,,3.122855504196219e-05,,0.0,,,0.0,,,,4.551029816049894e-08,0.0010913554574364067,0.0,0.00020215036723505468,3.25744293346403e-05,1.0301648302694399e-07,2.8956640554840304e-06,0.0010752150903623452,8.43684343254224e-05,3.2024204030987166e-06,0.0,4.168136724976246e-05,0.0,6.015462855909681e-05,0.000840838341929594,0.0,1.17053093314877e-06,0.0,0.0,0.0,3.0799166955939926e-05,,,,0.0,,,0.00023759477141306734,0.0,0.0007716010431572283,0.0,8.161154287760008e-06,0.00015997678035975166,0.0021834596232343235,0.0006386302065916156,,,,,,0.004058125244849087,1.5274206386307248e-05,,,,0.00030548043399114533,,,,,0.0,,,,,2.140374998603553e-08,0.0,0.0,0.0,3.6049318823749567e-05,3.473186181913973e-08,0.00011275906151326837,0.000142485747939613,0.0,,,0.0,0.00071977692806718,0.0,2.2163772207248367e-07,0.0008619723084274284,0.0002968616677373041,0.00442043004291365,2.8740262948263548e-05
268042502,0.00018143023853753868,0.0,0.0,,0.0,,0.0,,,0.0,,,,0.00023428886394637766,0.0009657596862907033,7.81015915004662e-05,0.00011938604017878823,0.00042733765716062466,4.838105968318464e-05,1.9519301369546754e-05,0.00018244236544921036,0.001001994581937218,0.0,0.0,0.0002017811116804503,0.0,6.31341667576137e-05,0.00010351097998838667,0.0,0.0,0.0,0.0,0.0,1.9593365707158015e-05,,,,1.1841526321837234e-05,,,2.7711231428652063e-05,2.5598711024083916e-08,9.387141342115927e-05,0.0,0.0,8.136648127717583e-05,0.00013650290764669632,0.0005805484138346977,,,,,,0.0011263231229830335,1.2750156721404466e-07,,,,0.0,,,,,0.00019450097788470768,,,,,4.23770464446994e-06,0.0,0.0,0.0,1.144096547634309e-07,0.0,6.737879646625899e-06,0.000144104663873446,0.0,,,8.602621060498023e-07,0.010996275174249592,0.0,0.0,0.0001650337969149743,6.31715425310248e-06,0.00015924748606905266,0.0001134277397409587
272404772,0.00038135735284768437,0.0,0.0,,0.0,,0.0,,,0.0,,,,2.6766242998655432e-06,5.29850747653404e-05,2.7101436046371967e-05,3.570508268964387e-05,9.384031393485054e-05,4.6093333289383405e-08,2.2975915371383997e-05,0.00037833899263862997,0.00024119854805027072,0.00023361422143302233,5.22793958548933e-05,9.976167273391923e-05,0.0,4.204574841432258e-05,0.00022882897229574133,0.0,0.0007009260947942337,0.0,0.0,0.0,8.883575677832115e-05,,,,0.00026880256852443093,,,6.0420734095156e-05,3.015141953705533e-08,0.0002194365011358384,0.0,2.2960484133460826e-05,0.00017073597357568598,0.00028661057102384965,4.829034958508356e-05,,,,,,2.095699692079298e-05,0.0,,,,1.7764596173054786e-06,,,,,6.995101790062663e-06,,,,,7.14561516611324e-06,0.0,0.0,0.0,0.0,0.0,4.0414410144367004e-08,6.71932529368078e-05,0.0,,,5.552371965064997e-07,0.003887488583428226,0.0,0.00010577696612916895,0.00032227115678318366,0.0,0.000211981982121507,0.0005441964134502976
272414403,0.001945140855708973,0.0,4.4269072769122135e-05,,0.00023551687482456033,,0.0003988907051461156,,,0.00015222183006271284,,,,2.6511740477181718e-05,0.000121741894065023,7.356725764667029e-06,0.0004525385575372397,0.00014102315051484296,2.27707860028461e-05,0.0005000689039530347,0.000969891794547875,3.132950918046297e-05,0.0017794853037939862,0.0006653760800549897,0.0003827557628148597,0.0,0.0005942781772320263,0.0031808746070709896,1.0488871201099767e-07,0.004474944327391044,0.0,2.2936339779993633e-05,8.443780157675205e-05,0.0018671353862056497,,,,0.0076056192577562695,,,0.0009312134492602536,2.3742355423604167e-05,0.004855037211975157,4.325178976719027e-06,0.000249147706455753,0.0012719022502884001,0.0014611734217766712,0.000356791514705217,,,,,,0.0005918024644229522,3.5972447375324047e-06,,,,0.0009419209538469444,,,,,0.00020706005056226869,,,,,0.00015350576301524226,0.0,2.0960422471262866e-06,6.80098373495737e-07,0.00019693798532093056,0.00046171399355537885,4.353443547779493e-05,0.0008842580371505516,0.00165803772277783,,,0.0,2.87693491400462e-05,0.0,0.004035477724948438,0.010525992949923327,0.0014540055845368779,0.0008595200737979296,0.0010599785594747723
278511717,0.0005810804601752254,0.0,0.0,,0.00012252771023181833,,0.0,,,2.8832108226162896e-05,,,,1.5567256694292834e-05,0.00010629285678258224,8.396114444288274e-06,0.00011704191708288875,0.00011534467489566081,0.00022988694385009013,0.00045611827726673034,0.00015820141411106807,0.00028693369547467797,3.579180344753176e-05,0.0,4.7947899387944e-05,0.0,0.000483881941884517,0.00012252975572841338,0.0,3.2691617560528135e-06,0.0,0.00030406227200228757,0.0007882694547601737,0.00011346097639869207,,,,7.81485462581031e-06,,,8.615668635613003e-05,0.001594554155246026,1.077140091346808e-05,0.0,9.914820159073227e-07,0.000167559075017668,0.0004439905558990687,0.0004446185728350107,,,,,,0.003284756976538796,0.0,,,,3.41376426720395e-06,,,,,4.889145228647697e-05,,,,,0.0005852472264908541,0.0005579344495699593,2.491559836506713e-08,0.0,0.00016511518628770325,0.000327183250584163,5.3806182844752535e-05,0.000304786554823534,0.0,,,3.0094673828076033e-05,0.0017948701806026065,0.0,0.00011027658304309999,9.173877783578537e-06,0.0,9.121178714469016e-06,4.2401759548207664e-05
287246555,0.18661282836195822,0.5088912198879137,0.5558192540237994,,0.43578406502754685,,0.7199325981496372,,,0.48692903229433976,,,,0.14552062137219648,0.3330426228717143,0.5011380686084533,0.5079081900269523,0.49848352097301135,0.1714899516943593,0.03810850531890154,0.04230294431934428,0.230834328961496,0.06607009590947184,0.49382489375467314,0.545609261876895,0.09223914218764777,0.4106469037347031,0.07324738979178973,0.1056128725140204,0.02461916018326397,0.4870347072620425,0.00122902578974086,0.012966017086672596,0.12382852671876991,,,,0.319326103835135,,,0.481606177803603,0.00035801652520351204,0.0185134577692936,0.6663370013455945,0.5797602029764862,0.13081710674236172,0.193769979528822,0.20063451401152266,,,,,,0.16698982346196822,0.07462726368844509,,,,0.022433060324052203,,,,,0.09430480836739556,,,,,0.3868712652048161,7.162549424922166e-05,0.20655520260952764,0.645636765126836,0.12256383047145399,0.14404700609143534,0.3586641332243394,0.43863548814074593,0.6715173635209892,,,0.21537852800666302,0.12734879146844766,0.4692060565666567,0.0929431233345016,0.021983960152042733,0.012719989242891897,0.011706651629958384,0.018576089166138766
292959343,0.00011409060988417632,0.0,0.0,,0.0,,0.0,,,0.0,,,,1.5696843888081066e-06,4.0622811003512934e-05,4.761512180404609e-06,1.032153962070449e-05,2.0034457756270164e-06,0.0,9.323460106851108e-06,0.000123137100803612,1.77641710993006e-06,6.392679659898277e-07,0.0,7.655647020343741e-06,0.0,5.784610614757279e-06,4.590230652234031e-05,0.0,0.00042845350364894034,0.0,0.0,0.0,1.5763172883794833e-05,,,,2.8668886634420797e-05,,,1.4137136495937434e-05,0.0,3.164510292182017e-05,0.0,8.764405961256812e-07,3.0228786741628766e-05,8.57039047547291e-05,2.4402074753690032e-05,,,,,,9.87114446715559e-06,0.0,,,,0.0,,,,,0.00019743711886472098,,,,,2.86165032243298e-07,0.0,0.0,0.0,1.046804064406658e-05,0.0,1.8418697999602833e-06,1.061717510260287e-05,0.0,,,0.0,0.00037012366008235204,2.1787561984295468e-05,0.0,3.8813520897606064e-05,0.0,0.00019116926693154134,2.0785658708484664e-05
293008559,0.0006317971720945087,0.0,0.0,,0.0,,0.0,,,0.0,,,,0.0,0.000353565222199812,0.0,2.5271217309671166e-05,1.4583554766628314e-05,0.0,4.558511535838147e-06,3.014516769499673e-05,4.005820037917757e-05,0.00018775256075616615,0.0,4.8992392609254395e-06,0.0,3.54671750698211e-05,0.00010596943176258311,0.0,0.00030857740745069567,0.0,0.0,0.0,0.0,,,,0.0,,,2.99346808350923e-05,0.0,3.5299174914560966e-05,0.0,0.0,7.119484178902639e-05,0.00047460070097718097,0.00016647758007522,,,,,,5.803026455259544e-06,0.0,,,,7.224206015820927e-05,,,,,0.0,,,,,0.0,0.0,0.0,0.0,8.25809334461216e-06,0.0,8.62702369743094e-06,4.8100998820630964e-05,0.0,,,0.0,0.000507855932057921,0.0,0.0,3.6143482903636596e-05,3.205912093390003e-06,6.796096241084657e-05,3.65741094154133e-05
